"Area","timePeriod","cluster","cv0","yield0","cv1","yield1","cv2","yield2","cv3","yield3","cv4","yield4","cv5","yield5","cv6","yield6","cv7","yield7","cv8","yield8","cv9","yield9"
"Sierra Leone",1985,1,0.0446967109065635,3621000.41899118,0.0247785629987702,7212417.91453472,0.0189516062707047,5881354.43455014,0.10062558006461,22434491.6868259,0.182973856746149,5358197.91422871,0.0209708217374844,6031629.77127085,0.0253959357972976,6043602.1513169,0.0207156891676408,12657512.07796,0.0589688920421755,9995800.59961765,0.0446967109065635,3621000.41899118
"Rwanda",1961,1,0.0643320131747568,5213277.31016035,0.0257213658436698,4403272.28900048,0.100850233956792,4018456.02898197,0.050565055854274,6883752.24281574,0.0597986608527375,3836158.84605689,0.0281776737025269,3329887.69228541,0.0434662609389493,3292073.07101037,0.0294584265493224,6707839.10234559,0.0287267805448035,8141809.8703925,0.0643320131747568,5213277.31016035
"Cambodia",2009,1,0.0295042348402315,10054776.0453014,0.041472049000878,13937871.7163022,0.0251560969246487,10007211.9451314,0.0554763334500354,18725559.2839656,0.11367834374901,11237490.6869449,0.0132254399958817,10554132.2347296,0.0116157209204281,14823340.1733451,0.0556169728607204,11891311.2345299,0.0381141302443509,12997717.1019021,0.0295042348402315,10054776.0453014
"Congo",1961,1,0.0456772418558593,5547809.71746605,0.0261224286939917,4680364.52311795,0.113211183119804,4593287.59779131,0.0458313725166104,9080557.98393927,0.0527443696947218,6203153.65672577,0.0290759793272061,4388551.98428122,0.0196903008528695,4425849.63267094,0.0315011169203763,9434263.24579558,0.0347689876490761,10018366.4748075,0.0456772418558593,5547809.71746605
"Thailand",1969,1,0.045110070114818,5886018.30781268,0.0182088268709363,5436714.5666301,0.0419713891256949,4744807.24231925,0.0841075055810675,6918979.78430974,0.053648579641093,6158772.88679087,0.0274012795109814,4467530.97150022,0.036484378511519,4112771.08043349,0.0376830122112399,9067167.64840804,0.0278972144068858,7568157.35101804,0.045110070114818,5886018.30781268
"Belize",1969,1,0.149229644984242,8767907.79175784,0.0248874426164107,5507715.24257785,0.0440042246989451,5460826.34588449,0.0986877490993431,7036859.41018082,0.064744927573882,8900162.09160082,0.0125768422606079,4759228.48575734,0.0457185791081177,5515516.67984604,0.0441923299924303,11936157.418453,0.0239839977739356,9019674.83383757,0.149229644984242,8767907.79175784
"Angola",1961,1,0.0353735346024412,2576650.44607816,0.0253250360241022,4507663.93129575,0.106946893845173,4049229.75189993,0.056469098656897,6367623.74574194,0.0513412913369396,4113568.08990441,0.0277025708997085,3504469.20610085,0.0408675115212132,3422705.75051228,0.029216563009459,7041515.54697091,0.0226344994717497,8106068.60758399,0.0353735346024412,2576650.44607816
"Angola",1969,1,0.0489251072373243,2683582.17875514,0.0211986289805948,5456037.1810613,0.0378746531214056,4561642.30138829,0.0412584227453177,6601063.97259439,0.0500041818564793,5066889.18589127,0.0232921508877727,4270280.33004118,0.0431183768526379,4291196.36755287,0.0379049905482627,8776084.16968419,0.0181887208586777,7588230.9868694,0.0489251072373243,2683582.17875514
"Burma",2001,1,0.0495298476970892,7502962.96187558,0.0134554692889858,7278701.71914996,0.0199603958595527,7662295.56178442,0.044585178122183,13907336.8611685,0.0428578981830257,7669872.19499391,0.0185095653481997,9123383.08068018,0.019875338634682,7833211.14647885,0.0495423769869481,12119109.9571793,0.0533991213919623,11941541.4213983,0.0495298476970892,7502962.96187558
"Guyana",1969,1,0.0420946519848492,10321372.4240638,0.0236097292116322,5216441.2697222,0.0446659804962675,5183199.30869631,0.0979373378418022,6739733.08502962,0.0637335453587173,7882550.6575942,0.0249245453454507,4184454.41404277,0.0494727257623848,5195437.12222354,0.0402990320275574,10150651.5567925,0.0222514420178552,8238462.4226089,0.0420946519848492,10321372.4240638
"Equatorial Guinea",1961,1,0.141568133913855,2022189.37660642,0.0826236133027586,5219710.1423536,0.0784280592493036,2620104.11196972,0.0467034505321137,3736748.87974979,0.0468070320665986,4646707.57835339,0.0544201971814758,4554211.57091005,0.0341604357747619,2643506.63378033,0.0703302739310537,8290691.17166504,0.0806110477507423,13312808.2669497,0.141568133913855,2022189.37660642
"Swaziland",1961,1,0.145129930819799,3804389.00542593,0.0240561407614508,4485693.24796418,0.116723291489916,4385888.89838524,0.046465271235539,9230416.57855924,0.0424271500291526,5453016.59931692,0.0348463558912975,3489676.87517869,0.0218206857252855,4240984.75957134,0.0339778249884139,8646600.77465323,0.0341928249873949,9323389.25842677,0.145129930819799,3804389.00542593
"Papua New Guinea",1961,1,0.023862208233253,4884189.75492518,0.0256468297996971,4731765.23882457,0.106337112406044,4236932.93767058,0.0448878701128915,8955548.00469867,0.0428089955597761,5159288.64944896,0.0271799046456742,3905963.35606484,0.0152738092202955,4188522.3179701,0.0307562202697202,9117307.70176225,0.0339008969773282,9836583.68883859,0.023862208233253,4884189.75492518
"El Salvador",1977,1,0.0834372401685334,5571067.67045716,0.0324012639396397,6312801.18213936,0.018486076878451,5382365.30837444,0.112256718450581,13482495.6944747,0.0379472132388921,6616483.97828754,0.0291861773903253,5248630.81750967,0.0399669686183176,4575220.3375038,0.0390679926073683,10467788.0310344,0.0701790425947186,10336155.7788072,0.0834372401685334,5571067.67045716
"Malaysia",2001,1,0.0407527981486177,23590622.0894468,0.0174368427703864,10575022.2192929,0.0218468655845876,8504201.85910366,0.0473813593668157,29386898.1278774,0.0502117756400979,12035599.6954609,0.0170619654418165,10526168.888965,0.0296116258842174,8118345.00085052,0.0474436364190149,15282058.8172055,0.0592857181868043,14496234.3549877,0.0407527981486177,23590622.0894468
"Kenya",1969,1,0.0398426064261164,3921944.04431867,0.0186119368763869,5349770.49926964,0.0353445849559357,4328311.82165768,0.0359800772167598,7174558.23760421,0.04477978742126,5086089.07275112,0.0246667116672048,4192240.93186556,0.0358726341705738,3924260.08717194,0.036939060763675,8475534.81313858,0.0238470673962765,7804775.64974348,0.0398426064261164,3921944.04431867
"Chad",1969,1,0.112976322937777,1994845.74053434,0.0231921822061066,5438018.61774446,0.0369322318112144,4410809.54195138,0.0405020246088949,6682528.31623554,0.0504105485090459,5002989.39587356,0.0290243469307042,4540498.19681144,0.0369203065754403,3961993.03573546,0.039628507537919,8820758.95703555,0.0171843116765288,7606601.03810273,0.112976322937777,1994845.74053434
"Solomon Islands",2009,1,0.0248686569827689,12616071.0453272,0.0357749300427475,16555301.9801108,0.0269938595488639,10450038.5815408,0.0182079603046861,12514845.548945,0.04914650235731,10314288.1190861,0.00811758308651598,10255335.9129006,0.00992856296748398,15755264.1144869,0.0276417789461067,7879078.55817822,0.0199009811399178,11601803.7062833,0.0248686569827689,12616071.0453272
"Mexico",1961,1,0.0294925282085153,4907386.61274679,0.024586517064708,4681751.57089697,0.102254831886077,3875935.15512208,0.0447425586731224,6865154.46416108,0.0595117625542413,3710725.51437623,0.023864181976535,3412083.50019641,0.0343048024221551,3284937.41850087,0.0262855892566822,6444946.87152489,0.0296710524367036,7348669.07921939,0.0294925282085153,4907386.61274679
"Gambia",1985,1,0.108706236238048,4137767.55085114,0.0329208877210188,6690270.66786967,0.0244545347609571,5657354.3381216,0.110618896165876,20574542.1381673,0.160797082996174,4982363.76518532,0.0251979888093179,5528549.23246007,0.0263116724343222,5769159.60173022,0.021901296426505,12525304.8702446,0.0653450549680073,9260155.66906609,0.108706236238048,4137767.55085114
"Equatorial Guinea",1977,1,0.0609345991596576,1350117.03820983,0.0477141613276207,11428181.4343806,0.0445396310432649,5716603.83945144,0.0496308207194571,9238952.82293341,0.0172785380909942,5780912.63408446,0.0200479538114793,5414874.39106705,0.0263465133095802,3651173.99232616,0.0622198966956587,13540340.206333,0.0259337281782755,7591757.06719831,0.0609345991596576,1350117.03820983
"Burkina Faso",1993,1,0.0770748628851759,2891066.41245168,0.0365528939915298,6523852.43279737,0.0237076605051625,5864866.68844317,0.0771977324040759,15113127.680788,0.0746791637236577,7163845.73870548,0.0157028794750262,6333670.50660711,0.0187246477813577,9232643.52791597,0.0300795573650983,12596161.2991755,0.0263544648273828,10345638.1148957,0.0770748628851759,2891066.41245168
"Angola",1985,1,0.0428386485646593,2383585.70762153,0.0231083038988242,7545554.25258449,0.0173661612763422,6150415.96291511,0.0895992461691857,12895236.6908241,0.08684294607588,5616112.44462255,0.018400196861826,6237166.73532008,0.0365612800483317,7155282.34061903,0.033045937115279,11927108.515235,0.0377270637300099,8322205.23346039,0.0428386485646593,2383585.70762153
"El Salvador",1969,1,0.0687695603781815,5225500.49418997,0.0179093580683404,5472523.51619804,0.0486790806863441,4719829.15640771,0.0847356024143405,7149660.86511587,0.0576754769210803,6805681.22794604,0.0281293777425584,4341421.47763454,0.0326574151062202,4307068.23083498,0.0383886679915353,9533752.76749017,0.0224624523585499,8410308.07518326,0.0687695603781815,5225500.49418997
"Nicaragua",1969,1,0.0164248487618955,4450920.45855004,0.0216369545578368,5428158.64089441,0.0427754804468876,4828710.18934048,0.0860018462287913,7087606.20941831,0.0566200827236776,6901733.82572848,0.026446627090934,4382336.21132166,0.0368711714445775,4216608.99014425,0.0387656070651344,9421551.52651841,0.0247963652069271,8508579.52381394,0.0164248487618955,4450920.45855004
"Thailand",1961,1,0.033780614066137,5207504.68082793,0.0252843809660244,4682448.37266186,0.1066753549885,4475798.2017002,0.0433055184173136,8503051.02739251,0.0346486371903772,4613126.80533643,0.0257778699135132,3616020.5397869,0.0230891551985801,3838014.8328836,0.0307734855281697,7652085.19946758,0.0336225452774489,7448058.48222252,0.033780614066137,5207504.68082793
"El Salvador",1961,1,0.039901812352084,3857457.34297789,0.0257383994770026,4735263.16998664,0.117711373234076,4099504.44828848,0.0460809685817848,8881760.85893309,0.0440760860397008,5350540.96098915,0.0229057343259065,3682816.39474567,0.0244373291688527,3592617.9310094,0.0338831643822535,8459712.63888849,0.0321263496403176,9171750.11351865,0.039901812352084,3857457.34297789
"Solomon Islands",2001,1,0.0924416798711853,12471108.3573516,0.0172941272345564,11623539.6760634,0.0234623068974024,9301724.49983931,0.0286701087578153,15376695.2936042,0.0684577894570049,7066433.45787682,0.0163962983448871,10571412.4873872,0.0320844705030735,6997066.63391741,0.0290714830182766,11945456.9332868,0.0243756839004739,9916219.19090404,0.0924416798711853,12471108.3573516
"Indonesia",1961,1,0.0598998303065024,5230875.38287967,0.0240270160566469,4787943.37825616,0.113295338676048,4519246.79676589,0.0450297151061888,8689069.38761037,0.0462681113674239,5484375.62721357,0.024563280296769,4008187.92972971,0.0205071206331076,3899904.70306706,0.0349984600408578,7967754.94784215,0.0348852889675867,8906616.09159391,0.0598998303065024,5230875.38287967
"Viet Nam",2001,1,0.0166987633446589,11379373.3483262,0.016768601968537,8198496.39989471,0.0223837659239812,8135400.96284866,0.0517058747078567,18373506.0554845,0.0269500979892693,9853040.72538835,0.01871230927515,9521647.11685039,0.027998175919261,7605478.79551872,0.0433391410301599,13244774.4791568,0.0518875846615533,12753108.8804894,0.0166987633446589,11379373.3483262
"Burkina Faso",1977,1,0.0461236007376363,2100798.50338187,0.03701633407468,6237799.45736923,0.0245256032584611,4787526.51347374,0.112215527214494,13461540.7755628,0.0419282682320326,7227203.69812963,0.031066006763018,4985409.51214082,0.0383924415823272,4530919.36386653,0.0400738233140727,10431770.2612304,0.0516240351300235,11329551.5066296,0.0461236007376363,2100798.50338187
"Guyana",1961,1,0.0988018028061996,10035515.6113654,0.0226860586678316,4531732.04629692,0.124020966909269,4438735.61878101,0.0259377326518556,5922955.55445434,0.0555780444003394,6127309.42364697,0.0359216829379791,4097789.39488484,0.0208483224172392,4188960.18786604,0.0298181264624337,9644037.0417428,0.0386913298338644,9077151.18315204,0.0988018028061996,10035515.6113654
"Guinea-Bissau",2009,1,0.0634390435821428,3099196.83645084,0.0481883542280318,12984910.0592449,0.0256093519324811,9686908.31511294,0.0630180219974915,22370245.2809404,0.0674018149294313,15365978.2370565,0.00959222679354315,9862336.01567409,0.0118638936810924,15407263.1718631,0.0538989314359219,12085142.8842295,0.0377963503199654,13028897.3848827,0.0634390435821428,3099196.83645084
"Brunei Darussalam",2001,1,0.182775686117498,929218.753669169,0.0135982270437798,9880549.34566322,0.022234906746836,9219823.33369011,0.0297809729745013,13342490.4549892,0.0583398997825397,6186265.55946264,0.0177834479760322,10326360.9743146,0.0322831349616306,6923557.4618709,0.0285688661821595,10671647.6827597,0.0187507516732452,9266225.96236961,0.182775686117498,929218.753669169
"Lao People's Democratic Republic",1985,1,0.0712029836746548,5891285.92670592,0.0238578751752912,6896363.49230528,0.015444515997834,6567706.72905998,0.109970704931878,15959431.9026933,0.14854069599091,5897626.93817435,0.0201201829939871,6457555.58878772,0.0294986532095369,6630231.53408556,0.0220150350397107,11865887.9157525,0.0515012897294344,9245820.72465952,0.0712029836746548,5891285.92670592
"Equatorial Guinea",1985,1,0.0449903799267218,1616082.00501542,0.0500767976940358,12813407.444558,0.0833307834837357,6421244.93296076,0.0355456332693586,13470831.1004436,0.0340906161352513,3867510.33462738,0.0159954844682126,6283444.05900932,0.0619692067305184,4697002.27051368,0.0444725308250898,11320969.2653184,0.0557497561109869,6996246.09370509,0.0449903799267218,1616082.00501542
"Brazil",2009,1,0.0444699650865923,12848717.961164,0.040001070011248,12866110.7121883,0.0340570975120669,8986565.59142461,0.0492073414080605,16085978.1321806,0.0618836888701828,8796539.07263389,0.00905210585608295,10020283.1861761,0.0118742002460306,13497468.9190745,0.0401548313756327,10329735.5916486,0.0371498825041679,10095049.6960009,0.0444699650865923,12848717.961164
"Solomon Islands",1969,1,0.0299169334196505,10197629.7082857,0.0174961922499323,6040465.07740898,0.0387182442601133,4851708.74706401,0.0242395092235896,5334151.08816643,0.0233979674823391,4751383.67485749,0.0279778694629917,5532660.1987317,0.0555724025071943,4690960.92520603,0.0444652074393574,9914193.25475786,0.0251132005478684,8201768.75566816,0.0299169334196505,10197629.7082857
"Brunei Darussalam",1993,1,0.116398431504854,791086.014161458,0.0349480129685757,7898394.36617426,0.0156953760982313,8291599.60901259,0.0301666487177434,8367500.64590094,0.0631100750856719,4215010.40500509,0.0253349367816114,7443816.7872973,0.0211662209539694,10869901.8794812,0.0185754156372913,13015845.6470257,0.0244082215320688,11017090.673793,0.116398431504854,791086.014161458
"Mali",1969,1,0.0874261676298541,2736530.60920325,0.0234220523481323,5353909.91352102,0.0343278976596668,4368884.887254,0.0420896012427045,6471440.98632497,0.0513322041234022,4893120.98792294,0.0304017512248155,4401603.47389524,0.0362846071773206,3986914.99233853,0.0414500208555279,8815591.581738,0.0193207396112114,6787829.7296538,0.0874261676298541,2736530.60920325
"Burkina Faso",1969,1,0.0618033295635055,1767711.97478495,0.0224113592725135,5345682.98586747,0.0392241183878948,4350018.63183731,0.0970923263899009,6752321.03161236,0.0611999273292032,6285188.16862361,0.0328081747191295,4421768.77843568,0.0450693145270827,3683604.53264763,0.0404856917043324,10237660.5040215,0.0286272829684645,7069897.004795,0.0618033295635055,1767711.97478495
"Bangladesh",1993,1,0.0494687022300331,7483796.009528,0.0325276412687165,6535222.42380953,0.0459351712198184,6380175.2007724,0.0597168212202873,13673415.9867759,0.0660463979751039,6535461.43498159,0.0113434969357375,6238581.20823138,0.0144553611695589,9310168.96453493,0.0275687372074793,11006797.6493029,0.0291084445661106,9286346.21882568,0.0494687022300331,7483796.009528
"Mali",1961,1,0.0585548398529111,2608097.10372448,0.0265320172286054,4478075.08292693,0.10145336338569,4058001.5760026,0.0872194842465705,5525558.81132294,0.0526929740898436,3993328.07762619,0.0298825615144879,3385669.90821514,0.042166251447414,3571742.2915941,0.0299754016251792,7034568.27633169,0.0188754451151729,7617205.5783794,0.0585548398529111,2608097.10372448
"Burma",1993,1,0.019743701023196,6524237.6342957,0.0322738883839544,6467020.58860562,0.0392287698666825,5970578.47276893,0.0634763184337988,13088237.4533164,0.0568559538529996,6585174.74272034,0.0108642520017474,6291335.56958535,0.016006310942205,8761684.04885438,0.0255539104956143,11030935.0768046,0.0281714534390544,9343787.76716707,0.019743701023196,6524237.6342957
"Trinidad and Tobago",1969,1,0.0872721479544864,9158486.0166301,0.0185839749501539,5528001.03508586,0.0405460518570494,5087216.67173089,0.0932942584948836,6791963.20212546,0.061357976750341,8111028.26182406,0.0168889198496111,4785105.84728561,0.0448629692173995,5244452.66771297,0.0416907182720402,11476331.4117614,0.0253896288305074,8198068.19500296,0.0872721479544864,9158486.0166301
"Honduras",1961,1,0.0665558406765609,4528978.51802047,0.0254029173863558,4781711.54358483,0.103076186306763,4045717.29752221,0.0563397086098288,6364868.05715557,0.0521677817122508,4094608.91521863,0.0243817813042446,3601471.77035993,0.0349609968314412,3446944.16089448,0.0290740152101788,7152569.99399749,0.0224294299187286,8167066.68228622,0.0665558406765609,4528978.51802047
"Burkina Faso",1985,1,0.0830463563828964,2531871.42325615,0.0263071761958386,6068942.1767257,0.0289128070166555,5561354.59894631,0.105354779929126,15716109.5927526,0.142416044633046,5386944.20012245,0.0248161645024651,5927268.85902567,0.0233566079678462,6170086.8858685,0.0226453057407857,11751072.8308501,0.0519185808973166,8863743.74543769,0.0830463563828964,2531871.42325615
"Reunion",1993,1,0.0496992005631609,14792885.4012507,0.0342338906513623,7637526.82476629,0.0103203966908902,8056028.86509924,0.0773729012711221,19634800.7021311,0.0868648828626402,7687181.62067372,0.0125674581028965,7791713.19532522,0.0158220807615562,9957743.36363577,0.0272769398329439,12934155.2418683,0.030347177096586,10975839.3795809,0.0496992005631609,14792885.4012507
"Equatorial Guinea",1969,1,0.114298326243283,1584961.48621081,0.0565006381221528,6150282.98515661,0.0640025168485914,5200031.37748901,0.0412986845939003,3905938.76321409,0.0596882659948602,4816262.47118742,0.0388187276347947,5073209.51612453,0.0442093597638281,10357924.2825328,0.0617067560605181,9775169.45849167,0.0436028122871651,5870618.58482978,0.114298326243283,1584961.48621081
"Belize",2009,1,0.0742665266191598,9594269.73623036,0.0436038355686144,12014474.1191259,0.024882245534143,9921518.87338084,0.0573510086035126,19011579.540196,0.108671821753603,11502503.216161,0.0105997632730897,10095507.3405804,0.01471846508344,11127011.5812067,0.0542811585623056,11266399.2692167,0.0351674575171393,12939748.2125809,0.0742665266191598,9594269.73623036
"Guyana",2009,1,0.0805199718583557,11514537.4555083,0.0505308492280141,13316645.2472234,0.0241263768592661,9782931.71705475,0.0657872083340857,23404985.5722306,0.0713679829994452,16804599.067338,0.00849701236343939,10695199.4181791,0.0140339093720439,11770332.2610161,0.0543199213952257,11570896.2315666,0.0357990643094584,13112234.6875532,0.0805199718583557,11514537.4555083
"Solomon Islands",1977,1,0.0912180793614516,12461996.5643947,0.043463739214102,7075290.49064334,0.0225231811837538,5800639.31776698,0.0477819690185933,11750273.718196,0.0650270602634441,5347819.57446039,0.0323001459744289,6015424.05352761,0.0256473314201556,4784435.00121274,0.0625176947398475,12185910.0041413,0.069816026677818,12974953.058901,0.0912180793614516,12461996.5643947
"Nepal",1977,1,0.0653778475898342,4428962.90949668,0.03547516958547,6038600.77248603,0.035796966625788,5182183.04626261,0.0757518245233803,11579784.1497767,0.062784933488939,4845981.58129752,0.0360701957946467,5214429.73940175,0.0385362585289915,4970367.60776088,0.0500917802734501,9768281.49090248,0.0564941466914323,9807412.74679692,0.0653778475898342,4428962.90949668
"Panama",1961,1,0.111798415456814,4779987.69073221,0.0280787710359434,4647031.1621637,0.124363294826987,4651221.88253745,0.0452902802203543,9019032.9640552,0.0528041478141734,5989356.17661946,0.0269652516194859,4453456.99597598,0.0154674568200573,4606507.26689011,0.0278945120251394,9509666.26780862,0.0355529848192041,9731696.31574375,0.111798415456814,4779987.69073221
"Liberia",2009,1,0.0352716354821496,4180090.01439446,0.0382333147813843,13346462.8953951,0.0247415848108098,10114545.813703,0.0165769586192935,11325033.0798767,0.120284297607717,9313816.95695285,0.0107248412688764,9677719.20325451,0.0120068013038669,14293996.6645012,0.0214064899199694,7127185.45414057,0.0175521168691645,11412235.8177135,0.0352716354821496,4180090.01439446
"Sao Tome and Principe",1993,1,0.0753127034549829,2743145.03546928,0.0518463906260552,16017147.8649333,0.0400764936359837,6057556.82326105,0.0813468935679864,25114301.2413927,0.121481881624934,7887429.01736292,0.0254172072020616,6623357.91230844,0.0186627325479002,9778896.85070098,0.0477964584806609,14211191.9867502,0.0679821623531687,12116773.7961708,0.0753127034549829,2743145.03546928
"Burkina Faso",1961,1,0.0939296702507761,1760788.35215354,0.0280529220974675,4165676.81003271,0.11607798964188,3484730.39380766,0.0270379707697388,5997473.55443299,0.0466733095842972,4894861.90254284,0.0410541023256694,3059154.33069295,0.0400141645549379,2898190.00894294,0.0357730050772249,8256521.02938265,0.0337127661146346,8317189.98210833,0.0939296702507761,1760788.35215354
"Reunion",2001,1,0.0456763875920368,14907450.5493986,0.0157591118131613,9338643.76060115,0.0206432978472167,8687118.61781764,0.0486816680043149,27129328.3520623,0.0489099745274207,11483248.0642453,0.0179189315079333,10899365.2558443,0.0312996648696478,8524196.18538544,0.0421841321324443,13185516.059551,0.0496365010887525,12439411.2376903,0.0456763875920368,14907450.5493986
"Burkina Faso",2001,1,0.0575740110236004,3190580.62084102,0.0138786417213472,7315233.73244595,0.022251712504937,7968441.66606396,0.0535925624189847,18276097.7784254,0.028850371703227,10011656.2942433,0.0181379348989648,9221941.51836949,0.0273296414941697,7893376.21753899,0.045061018849579,14770671.524225,0.0512902124598476,13314719.3826415,0.0575740110236004,3190580.62084102
"Lao People's Democratic Republic",1961,1,0.117881757627431,2518498.60324676,0.0259513185064798,4588721.31574338,0.11907591922151,4788930.12940681,0.0456624436024213,8924969.26676461,0.0479126905185671,5573722.02205338,0.0258167863815132,4024534.01760156,0.0243271725761111,3934797.7800122,0.0346785952769773,8084325.56486942,0.0352986589982235,9106787.41331874,0.117881757627431,2518498.60324676
"Bangladesh",1961,1,0.043378644841152,4771239.67700885,0.0195477637080336,4528548.77362801,0.104770807716357,3966435.01704076,0.0504674675007542,6765125.1668445,0.0580911447458508,3758351.95832938,0.0307242157009309,3059773.80208827,0.0403937303928595,3294912.216865,0.0281961065716214,6810109.89709309,0.0280614652901553,7940158.40286615,0.043378644841152,4771239.67700885
"Nicaragua",1961,1,0.0424228646757025,4032295.85941758,0.0267529211658622,4558301.848849,0.109962341699393,4197193.61364623,0.0458447115568719,8951972.90364889,0.0420139367245169,5705914.44251383,0.0267532227496937,3641157.26047157,0.0195536094631913,3756736.99374861,0.0307345871569734,8580829.89618023,0.0346959700213656,9394118.73450568,0.0424228646757025,4032295.85941758
"Papua New Guinea",1969,1,0.022511973422143,5003630.88398065,0.0189727402917972,5561884.02248381,0.0421846179973515,4932410.71740913,0.0850140170988777,7075082.9688512,0.0563542656643912,6977051.97208494,0.0223482906690253,4730906.59212226,0.038564327123957,4496522.57722931,0.0406223081493194,10944746.1673753,0.0245470566737173,9527899.70198019,0.022511973422143,5003630.88398065
"Thailand",1977,1,0.0474687212278143,6533678.4055542,0.0333837862005757,6728234.25973352,0.0175280385402,5198159.89974911,0.111970284603806,13301911.8182818,0.0430489070740215,6795717.49082387,0.0287235956196887,5064268.3080686,0.0327082919493412,4367577.82684702,0.0413812366881518,9779415.55471053,0.0493502095204987,9634529.43584852,0.0474687212278143,6533678.4055542
"Lao People's Democratic Republic",1977,1,0.0811254612740622,4110796.23816016,0.0327080886652378,6465730.71774814,0.0295306662693298,5507081.25920338,0.112889731240825,13619033.7111861,0.0419182639412279,8008226.79118893,0.0326997711387137,5458058.74221021,0.0320671684156107,4910834.75515045,0.0436975426006387,10649923.0198672,0.0521117276690855,11269907.6467743,0.0811254612740622,4110796.23816016
"Lao People's Democratic Republic",1969,1,0.0860725466183772,3655571.37106255,0.0212013632117674,5274847.12901283,0.0449573752248002,5090496.42774225,0.0837285592590862,7127212.72801973,0.0578432922231433,7533361.20455707,0.0247758735814089,4701939.75815941,0.0457615318907374,4712689.2681989,0.0382686055744473,9679004.00010356,0.0275362649088506,8696982.28860522,0.0860725466183772,3655571.37106255
"Guatemala",1977,1,0.0400205458794651,5707454.96462238,0.032910398045808,6828439.4429315,0.0181475322109416,5255299.2091078,0.0746235867215175,11294301.9088228,0.060136988855796,4770323.34225918,0.0270144693403599,5126021.17006826,0.0291695031601975,4625008.19205748,0.0505866386960642,9333830.3616936,0.050394497528838,8806749.34219254,0.0400205458794651,5707454.96462238
"Senegal",1993,1,0.0973517889341948,3034723.81671692,0.0327279462795111,8206372.00196462,0.0178186127734528,6077593.60561513,0.0800731234264869,18110467.9874252,0.0732022569594275,7210935.67006967,0.0156349238956387,6342896.9304834,0.0204924217390634,10453612.2160058,0.0269400304215312,13240208.1769843,0.0262296508666482,10759344.7160573,0.0973517889341948,3034723.81671692
"Brunei Darussalam",1969,1,0.396758705518484,3353330.82777014,0.0190022737733117,5947233.71144838,0.0382602515151176,4900915.84160949,0.0235764602670988,5354443.01012741,0.0291377600606678,5572637.75350734,0.0323129766174233,6307665.36651617,0.0525200128530823,4868542.5687801,0.0449571599383309,10009066.8849307,0.0259039342970904,9048205.05267175,0.396758705518484,3353330.82777014
"Congo",1977,1,0.0829637435543755,5966863.08267795,0.0323732738286086,7268454.34081393,0.0300734487859862,5520585.28989858,0.11651742174714,19502883.774274,0.0404571736292561,8510941.69281538,0.0260410322340421,5847787.07097295,0.0336679449131051,5561975.94924044,0.0456916710490874,11976049.0591163,0.0544839494693378,12186374.2005945,0.0829637435543755,5966863.08267795
"Philippines",1969,1,0.059973210214832,4993835.51602016,0.0178321246969467,5488907.58386548,0.0392602355861968,4754059.26528396,0.085039018121399,6969526.60389963,0.0549027967282633,6522913.83312506,0.0289262458741808,4281622.92930265,0.0348784821431069,4280762.57702447,0.0380703748448002,9440011.37322461,0.0237692572553482,8338420.42204866,0.059973210214832,4993835.51602016
"Sri Lanka",1977,1,0.0780894443009802,5973594.97469986,0.0343402740718876,5963686.92557701,0.0175644777113087,4787442.95940518,0.112140281149038,13414745.0393602,0.041926612584187,7124979.37273516,0.0293474237438453,4809622.02920732,0.0414333368602431,4274495.29375471,0.0387604262477357,10209368.6644019,0.052340775354211,10808869.9385169,0.0780894443009802,5973594.97469986
"Guadeloupe",1985,1,0.150202752967933,11178673.9132392,0.0431295098337335,9131841.97484658,0.0564113106897571,6376506.77072441,0.0457883424372315,9958917.0658551,0.095897837664693,6061893.46060519,0.0147632808583836,7326389.27640248,0.0306443416873453,5376470.49477974,0.0253306929573432,8151774.21679754,0.0442316784803758,6015485.8570632,0.150202752967933,11178673.9132392
"El Salvador",1985,1,0.0628267196256104,5978579.37204355,0.0228839162227809,6640610.95460438,0.0168271243879661,6303347.10790288,0.105658912947404,15727458.6437539,0.13256281095979,5121935.60332544,0.0231840418776477,6176518.76166589,0.0237728489777026,6681664.42793224,0.0203650078242375,11644601.9655743,0.0458217987807864,8196646.9370063,0.0628267196256104,5978579.37204355
"Niger",2009,1,0.0821737670779115,1491862.79342588,0.0480691743270187,11500912.772175,0.0307248904039297,9488494.39997937,0.0518722791161836,18858650.8588655,0.0546931179029231,9356644.87937741,0.00845903682767665,10086451.2692953,0.0146298329978315,12535366.6067016,0.0393870849660468,11525739.8657422,0.0365692657451294,11068834.2126224,0.0821737670779115,1491862.79342588
"Honduras",1977,1,0.12476072732463,5276925.76977262,0.0323212056793418,6914786.47510004,0.0186608952160852,5298112.53838406,0.0802629864182417,12781405.1820044,0.063569052419208,5173408.83189306,0.0234673125060458,5254096.21433311,0.0311821395648655,4806871.32100845,0.0503905855564261,10140201.9973752,0.0453739289578773,10267532.1736385,0.12476072732463,5276925.76977262
"Burma",1961,1,0.0686536036364066,3709855.93952421,0.024070766088365,4584585.16306293,0.106585087799424,4237712.85087776,0.055860143637574,6368695.17706619,0.0509916539591751,4081782.93945106,0.0325195564287582,3354372.46188763,0.0413144148022584,3221808.78860776,0.0296652936801872,6734074.94097742,0.0230634216225022,7942582.22295056,0.0686536036364066,3709855.93952421
