"Region","Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec","sdTemp","sdPrec"
"PT16","PRT",2008,24.790358148061,18.0124188233013,17.9504168677211,16378.5591938933,17504.8648214129,17509.105842324,68096,19023632,18955536,5.31311723958909,0.0580741724204737,14.9466666666667,-38.4644652950592,-4.10606861901219,1.4148813,4.7963975
"PT17","PRT",2008,8.17056220973553,17.0400078523373,17.0327182785818,22739.8719356768,16744.7588829808,16741.2497443086,11370,20231532,20220162,4.36470439801991,0.0580741724204737,14.9466666666667,-55.2610305803281,-3.66930185759305,0.061957219,1.51758119
"PT18","PRT",2008,16.1548694184736,17.1665066955375,17.0482197222255,13060.4384024919,16564.9658369757,16598.9788543115,195071,20799689,20604618,7.38293700867021,0.0580741724204737,14.9466666666667,-42.921663095699,-4.44331569525491,0.29960325,0.63250352
"RO11","ROU",1998,7.96378033706173,18.6493310918712,18.6441061205113,9095.45642300845,18633.4657628084,18727.1009126278,328904,33819108,33490204,4.23234441298435,0.0262680698556069,21.741,-13.8454297275248,-4.94468365842631,2.8619762,2.2753932
"RO42","ROU",1998,6.88909744781323,18.6406311707741,18.6409311861831,9494.02934474315,18222.0196395105,18328.5664443876,430606,35468696,35038090,3.88664427936047,0.0262680698556069,21.741,-15.344323146085,-3.74380809068548,1.2037999,0.4895521
"RO12","ROU",1998,8.42733412636624,19.8884850981982,19.8956197632724,11553.7434063774,18644.3653969809,18704.5410717876,265360,31770298,31504938,3.88785363187847,0.0262680698556069,21.741,-13.3058741033231,-3.75058847987306,4.0810112,0.90551555
"RO21","ROU",1998,6.246656726695,18.6493310918712,18.6238038251379,8005.81321613108,18633.4657628084,18768.0910738954,421270,33819108,33397838,4.63484530152972,0.0262680698556069,21.741,-14.7046171598286,-4.6173700059057,1.3612403,0.55964459
"RO22","ROU",1998,4.07409148637121,18.6493310918712,19.1548000712773,6330.20740171491,18633.4657628084,18964.6304356892,884980,33819108,32934128,3.67318859588129,0.0262680698556069,21.741,-19.0691202627728,-3.82600529559795,0.59940574,0.37552674
"RO31","ROU",1998,3.18195932076689,18.6493310918712,19.1663795028914,6954.16605735953,18633.4657628084,19017.812721745,1075938,33819108,32743170,3.45351657029009,0.0262680698556069,21.741,-18.8009396517561,-3.02046418417827,0.87677072,0.45379838
"RO32","ROU",1998,2.89026235866164,17.4667732987594,17.493454613851,7943.77436520075,17649.0990228843,17664.0523647046,48754,31877078,31828324,3.4879816527626,0.0262680698556069,21.741,-18.0647699229664,-3.26342232019328,0.0096761925,0.0590938025
"RO41","ROU",1998,2.50025347498329,17.3815930195413,17.6219372623797,6771.54204589623,17555.9432553122,17751.644230027,576247,32176577,31600330,2.42310127471026,0.0262680698556069,21.741,-18.4057406520742,-3.08389549952936,1.7062531,0.5070471
"RO12","ROU",2008,7.61266917910864,17.884346961472,18.0340391408336,13227.4099786482,17359.6204530619,17413.1972141136,305130,23728228,23423098,3.66372407069048,0.0344505998244416,22.8333333333333,-19.4133259941437,-3.98928256834558,3.9577251,0.95004319
"RO21","ROU",2008,4.84487350252232,17.9609785378087,18.9988451569068,11476.3230990198,17220.8823385898,17428.2226592068,835884,24212965,23377081,3.87920288880615,0.0344505998244416,22.8333333333333,-23.2788909145862,-4.61964621170347,1.2669607,0.45196406
"RO22","ROU",2008,5.35618028598521,16.9308600556972,17.5865603894671,10358.0355707651,16106.1009430709,16522.021452991,1581273,23359740,21778467,4.62140399609561,0.0344505998244416,22.8333333333333,-27.7620117772476,-4.58707355211407,0.57168785,0.32914955
"RO31","ROU",2008,7.02747555349654,16.9308600556972,17.6518377189377,11971.8011311177,16106.1009430709,16415.0083201169,1633005,23359740,21726735,4.40413301468568,0.0344505998244416,22.8333333333333,-28.5475574568077,-4.51053237381415,0.72173387,0.49999146
"RO32","ROU",2008,7.94494259437079,16.8419662126419,16.849339196578,10861.0815585154,16332.2798274099,16343.675912094,47781,22592846,22545065,4.45927706735786,0.0344505998244416,22.8333333333333,-27.020612720404,-4.29595004055726,0.0137048091,0.0486219781
"RO41","ROU",2008,4.38334475779794,16.9308600556972,17.7020217965737,11052.9655321481,16106.1009430709,16315.1360345452,929469,23359740,22430271,3.54844713244205,0.0344505998244416,22.8333333333333,-29.6231364483729,-3.56401539406572,1.5079776,0.41742248
"RO11","ROU",2008,6.74617455223286,17.9609785378087,18.1732145602294,12471.3568628971,17220.8823385898,17317.8263207777,486747,24212965,23726218,3.70218389650547,0.0344505998244416,22.8333333333333,-18.1317888876637,-4.89391578959231,2.8795562,1.91799435
"RO42","ROU",2008,10.0371589860285,17.9609785378087,17.8808438566749,13181.7299261784,17220.8823385898,17337.9493596435,692951,24212965,23520014,3.68357513386275,0.0344505998244416,22.8333333333333,-28.543494079759,-4.03724716956744,1.1403697,0.49246933
"SK01","SVK",1998,6.96078916579178,17.4892728647084,17.5068101725748,11792.3387375451,17497.146018876,17504.0780005673,38720,31997844,31959124,4.05767552996266,0.0548848735507492,8.44,-20.5833720516495,-6.34494746772588,0.33879642,0.065023082
"SK02","SVK",1998,7.48522021378549,17.4383651756558,17.6305347592818,13521.9467941368,17119.1896607665,17171.7556508992,485280,33647432,33162152,4.15700967157739,0.0548848735507492,8.44,-18.0972979675807,-6.58660730260918,0.87363921,0.28199805
"SK03","SVK",1998,7.6984995950859,18.7501307678487,18.7828014652677,21014.443851995,18731.5995335103,18722.140383733,136660,33519609,33382949,4.93260248157352,0.0548848735507492,8.44,-14.9192126889698,-7.98540449662402,3.0317756,1.87895316
"SK04","SVK",1998,9.64209573363489,17.3815930195413,17.3959219717358,15759.9240665133,17555.9432553122,17568.3066942761,223630,32176577,31952947,5.05089789433795,0.0548848735507492,8.44,-14.6606614296636,-9.03765601591346,3.4354238,2.18972979
"SK01","SVK",2008,5.74257759529721,20.240735363079,20.2717072298023,14250.4641862079,17676.4788209333,17682.3374159256,36758,21650636,21613878,4.72211709572247,0.076771949693675,5.02,-18.9884169302538,-6.04570774799198,0.24875781,0.0444591564
"SK02","SVK",2008,6.59180776368283,20.1344666907762,20.601249236007,15657.3052123989,17578.7425609538,17621.4625843363,474659,21855716,21381057,4.60767600988467,0.076771949693675,5.02,-18.3795199778963,-4.74582531435106,0.71552879,0.312468022
"SK03","SVK",2008,6.70226618597143,18.297382050102,18.3656085301781,11861.1994116635,16585.6952584632,16607.2667492007,91886,20312674,20220788,3.2840245670031,0.076771949693675,5.02,-16.4279118607855,-5.20617143227656,3.2047496,1.71161766
"SK04","SVK",2008,5.48680782529159,27.4364651878903,27.4794704943105,9494.35315631686,17058.8090950058,17123.7176126934,47984,5599557,5551573,2.41938690936693,0.076771949693675,5.02,-16.7153455490054,-5.82602400424584,3.4361614,2.62403191
"SE11","SWE",2008,7.95981729432553,18.549618791066,18.5517451696573,14977.7605124291,17234.4856452688,17237.9113065862,27961,17955286,17927325,2.57889164886939,0.0664340670127998,5.17777777777778,-7.57509384932007,-5.74371629641758,0.112529735,0.1081005363
"SE12","SWE",2008,9.82171587496165,19.2082346635964,19.3158869882821,17095.0250870888,17548.5973697621,17555.5941141631,300814,18543916,18243102,2.83522589992352,0.0664340670127998,5.17777777777778,-6.91647782671214,-6.99527679577524,0.34048808,0.28779859
"SE21","SWE",2008,10.5403592511623,19.2289368881512,19.1945543287194,16457.9090457471,17552.2344584947,17556.6101688439,76708,18536617,18459909,2.9614896027384,0.0664340670127998,5.17777777777778,-8.69780188833869,-8.79318180126129,0.40408217,0.81399952
"SE22","SWE",2008,17.8560291195979,21.2996366780517,20.998253937204,24482.0653379164,18882.8278735127,18799.819823304,282582,19389842,19107260,4.06050249460862,0.0664340670127998,5.17777777777778,-9.74353651144157,-8.09692026812374,0.032769169,0.45375301
"SE23","SWE",2008,14.4988733502996,21.2996366780517,21.2732677537274,17739.6207983327,18882.8278735127,18892.5992460208,168961,19389842,19220881,2.8542780641821,0.0664340670127998,5.17777777777778,-7.25587185285544,-6.89443179142872,0.40138219,2.2244512
"SE31","SWE",2008,13.6456491591715,19.2289368881512,19.2291306577679,12103.8472621989,17552.2344584947,17564.9090146822,43078,18536617,18493539,2.42096776688262,0.0664340670127998,5.17777777777778,-5.00181050333378,-8.19355334917915,1.1859914,0.60904643
"SE32","SWE",2008,7.16948720347992,27.9554350881244,27.9894566121458,8639.2648371787,17452.4964047893,17461.3481239343,5400,5387178,5381778,1.24065325704687,0.0664340670127998,5.17777777777778,-2.87395925253039,-12.8403407271523,1.1881695,1.04992592
"SE33","SWE",2008,5.59580843745749,27.9554350881244,27.9734928958,8164.10186934611,17452.4964047893,17473.001644351,11971,5387178,5375207,1.29552964994695,0.0664340670127998,5.17777777777778,-2.09693485521259,-7.90731144897197,2.9988427,0.9724515
