"Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"SOM",1998,6.99830370661015,54.0810707641609,54.1126909354465,2343310.7539475,10328023.8363965,10336018.7050402,723836.4,722480778.2,721756941.8,5.13923467030808,0.00042647560559536,0.45,-67.8122557788089,-4.18721581288718
"ZAF",1968,6.85431276920305,52.1214842732133,50.4309817280963,5220771.68778626,5770458.31607299,5775547.70614092,8409267,892852358.4,884443091.4,5.02814259734134,0.0183976364650695,1.064,-51.6507960164519,-8.13033809634374
"ZAF",1978,4.42189297983714,43.9641737074981,43.2029466919891,6043300.07296653,7091365.9936306,7101281.07863464,8540487,938488124.6,929947637.6,5.27112577152522,0.0322331031235285,1.206,-43.4819975897903,-11.1653932695726
"ZAF",1988,4.70643316174901,44.2995195134869,44.2845688885057,6941142.47890387,8154581.63003843,8164333.89561662,7624955.5,925424377.4,917799421.9,5.83641774463952,0.0284188278507635,1.329,-48.5591736731396,-5.52172015507424
"ZAF",1998,13.2539936791201,56.9005859479293,56.1912188937881,9175702.69711081,9100315.66481724,9100055.99157537,6037265.5,1011447152,1005409886.5,6.66480145692939,0.0302683458095245,1.544,-41.0983597132402,-7.1483150117868
"ZAF",2008,8.54814327710834,71.3836919932686,71.3231195856404,12499990.6607258,10597580.6674382,10588307.2570388,5329446.6,1114612416,1109282969.4,7.75182608083007,0.0332547590920263,1.66777777777778,-34.5084301345096,-11.5151960373947
"ESP",1968,20.010733829207,50.191205466857,49.8146274384035,4956066.08329302,5867906.51300169,5880539.21902985,12091428.1,885339229,873247800.9,12.3567392960216,0.0331320997803064,8.265,-35.3932033044678,-5.61240127693073
"ESP",1978,7.65998267586477,44.9359101275187,45.0816111146849,6144638.07958288,7137206.99994158,7150210.54641133,12652899.1,974569392.9,961916493.8,11.9153643979157,0.0448920742483864,10.106,-38.2729540249136,-8.00692843534795
"ESP",1988,6.55757616140054,45.4711835292478,45.5055765196701,6222648.55662413,8154727.4130155,8183531.655426,14360237.8,974348675.4,959988437.6,12.5714109089043,0.0516567567979128,11.501,-24.4040981290868,-5.13868749706822
"ESP",1998,7.99525692849534,57.7132830159389,57.8791419727634,7635349.92355125,9095577.18895435,9114193.12163337,13293197.2,1048826945.6,1035533748.4,12.9468697979021,0.0599547582770777,12.892,-48.2354814284896,-7.70121191367787
"ESP",2008,8.62390201086009,67.6805769591602,69.0821038090241,8009390.66204325,10332351.9991388,10358473.3064002,12634546.5,1131272415,1118637868.5,13.2312516230668,0.0544051730242329,14.1311111111111,-30.1821886274392,-5.55014571139923
"LKA",1968,23.2983771609788,61.6775604599721,61.6323441762258,5050378.41224786,6045811.1578101,6049138.40801156,1797449.8,553328622,551531172.2,7.49427775254034,0.0278494158147298,18.439,-129.378511880082,-10.0549617357871
"LKA",1978,17.695136695343,35.8510847919592,35.722422993198,6319624.16297086,7417442.56392021,7421033.30492076,1919945.9,588620382.8,586700436.9,7.63293818007225,0.047083885209713,20.673,-97.8724663343531,-8.07389174309847
"LKA",1988,33.8477718872318,41.6283825429564,41.5491319985986,6456336.44345321,8543793.7605816,8550414.74150057,1888369.3,594230958.6,592342589.3,8.15813989625267,0.0580953990808726,23.341,-153.627513948924,-9.65839234906877
"LKA",1998,27.8652444794328,53.882347088536,53.9328121827983,7327641.26377249,9623178.83423163,9629761.1313644,1893220.4,661730640.3,659837419.9,7.59775770686198,0.0848826417239419,24.013,-117.758405560517,-10.6013052472582
"LKA",2008,13.2436024484751,84.952909980242,85.0144903234458,8070914.19361983,11036525.4882272,11044577.2083485,2114183.9,767665498.5,765551314.6,7.33861458221696,0.0774964914234796,22.1655555555556,-114.637949190224,-7.26853570374273
"SDN",1968,15.4770233700284,57.6830614928842,57.1730575846733,2597968.12623739,5898218.26667533,5924629.75029086,5691997.7,730025057.7,724333060,6.48577004764322,0.0044034096127034,1.508,-91.2660058905981,-18.4104665066523
"SDN",1978,8.95250667971611,45.6603076324949,45.0596521111161,2164929.41596436,7425249.69166348,7478750.06381855,7557708.4,755052543.9,747494835.5,5.44458321435457,0.00475296230658582,1.541,-92.0054528228827,-12.0108663994788
"SDN",1988,7.01650343012802,48.488297654053,49.7824401566038,2026385.87594127,8555739.08786006,8644610.52171886,10215752,768856882.2,758641130.2,4.96883698374615,0.00371729890516769,1.499,-67.8458422551988,-13.8883754804543
"SDN",1998,9.91077922552852,54.6095121460492,56.5798732961233,2300133.4663771,9573976.90413195,9682645.28383771,12181526.1,827966164.8,815784638.7,5.32365561586543,0.00273699095343832,1.405,-53.0284733590158,-12.49152335135
"SDN",2008,17.6229177927084,81.2329625938077,74.1184084569878,2357741.59159497,11005602.3407999,11141992.3387092,14029743.5,904097148,890067404.5,6.03851359712927,0.00447831769894526,2.38222222222222,-61.5089940971651,-10.920044485088
"SWE",1968,10.2232907360172,26.6167468807306,26.4701239143681,12124899.2275448,5576240.38738835,5549200.24637023,1718801.1,418116124.3,416397323.2,5.39764499829062,0.0780587885397046,1.09,-10.1761859757233,-7.34206689879972
"SWE",1978,15.0581645134167,28.8229446830734,28.7776101004141,13434026.1125449,6623285.41120733,6595923.75796352,1745855.3,436651925.9,434906070.6,5.40766539652719,0.0845958667028641,2.329,-8.48705793884361,-12.2735074431374
"SWE",1988,9.52705519784921,34.1222690849434,34.4378108781433,15183252.5639142,7656119.08773687,7629906.35951634,1392896.5,401166687.8,399773791.3,5.57500974138528,0.0747364070405473,3.486,-10.4299106240499,-15.8526627226464
"SWE",1998,22.3533616493891,38.3467636355963,38.1334116444976,16128107.9498461,8624058.31436152,8598880.32014554,1311693.3,391490479.4,390178786.1,6.26686830019473,0.0670579177797566,4.965,-15.1466148351962,-9.60400206367158
"SWE",2008,19.2677769071149,49.5738831323669,49.6957558806303,17969758.8096789,9911422.00975814,9887055.32621591,1212651.9,402186863.4,400974211.5,6.2192936039738,0.0664340670127998,5.17777777777778,-9.13749735970698,-8.85291757534739
"CHE",1968,16.7476973128774,33.0116077234532,32.9958928695758,14908863.5161056,6556857.23984704,6552662.19902243,255192.9,508488893.9,508233701,8.45158578784945,0.107710077967081,1.504,-36.372484910989,-8.50683976411597
"CHE",1978,14.2611802230236,31.3893540709722,31.3876906522794,18046676.0804673,8031711.2666713,8026802.933488,263831.9,538457413.7,538193581.8,8.6403237861214,0.162344109456351,1.525,-17.8575007174151,-12.9360917132256
"CHE",1988,19.5658014231964,35.7297379402682,35.6898760994068,20630170.3834088,9047346.67595307,9041453.48520404,292790.7,575372050.9,575079260.2,9.55016676882879,0.148399411277711,1.619,-14.0487007428421,-9.65368460241501
"CHE",1998,13.7731556645954,46.5988695675405,46.6397093693414,20771209.8834314,9961848.74595545,9957359.19097596,267050.3,644636822.9,644369772.6,10.3888860872965,0.11585953781318,2.797,-21.136355349056,-6.06551707279211
"CHE",2008,11.5982728698458,45.4679037747759,45.4465477826295,21500907.9293093,11553649.8954459,11550291.9464509,248280.7,739858663.9,739610383.2,10.9325253322507,0.114720241629395,4.02888888888889,-15.0819785141657,-10.0664560633773
"SYR",1968,3.35237227527218,50.8042350445719,50.3125074281457,2563923.46059961,5806826.08250232,5819621.12743134,3332842.7,853203420.7,849870578,7.53201410910191,0.00636520662010116,3.846,-46.5746029634393,-4.1367833058927
"SYR",1978,5.08938799205454,43.9243193985133,43.561032465428,3226635.86021683,7153882.95798846,7171334.41525192,3945340.8,890988604.4,887043263.6,8.06654208918949,0.0190586491113504,4.196,-38.8166500215919,-7.40312207813223
"SYR",1988,3.9509587523474,37.7699102413531,36.8908710283084,4151985.00882939,7784733.95974913,7807973.46370116,4927804.9,785401405.8,780473600.9,6.46987785823418,0.0349898127503761,6.714,-30.2610166591909,-3.47255671359264
"SYR",1998,7.75753098772381,47.5461638278804,47.0053968364105,5343834.25659483,8503327.95214231,8521530.59890877,4662184.6,813048263.6,808386079,7.46423788563013,0.0434126394052045,9.586,-56.3242641630072,-4.9848613858707
"SYR",2008,6.43299256525109,53.6321405112889,53.2429747230149,4458321.6388238,9977841.34866798,10003795.9066168,4304352.7,912796061.9,908491709.2,8.42606288317812,0.0166054868913858,9.58333333333333,-33.2774032788808,-4.12898847938783
"TJK",1998,14.0126072602983,49.25164083948,49.2117958739306,4864685.76323558,9360707.53040734,9365176.54036867,840281.4,842675697.7,841835416.3,7.15108223259093,0.0319049579736483,15.652,-31.4775987956014,-5.60410308204109
"TJK",2008,14.121101363684,65.5435662268233,65.4481302585786,7772329.26771893,10513651.2527718,10515873.0718665,850927.9,1053961084.3,1053110156.4,9.30920294523208,0.0607823882343494,15.6322222222222,-26.4077972023088,-9.41858149760788
"THA",1968,19.975174648847,62.2058472636424,60.6326842566452,5728441.4932855,6263038.81649068,6274836.36954321,10718226.5,511672588.1,500954361.6,4.01930740556131,0.00513358460336325,13.98,-84.6237425446326,-10.2395688031325
"THA",1978,28.9362940579258,34.7454267318283,33.9725714178181,6603536.91551134,7626908.57825148,7654776.53121388,14889471.8,560518610,545629138.2,5.07580759467879,0.0117447730535847,17.033,-90.7126539746709,-15.9759789438868
"THA",1988,31.2151002513597,48.0090008163705,46.902001159637,7600999.97608048,8563211.42990187,8582396.05502789,15857633.8,807097225.9,791239592.1,5.83576392229919,0.0317381937837758,21.643,-150.711839492707,-8.67383787490386
"THA",1998,29.5234130443187,60.7090132923706,58.7172794958542,9287936.67240275,9550781.54438061,9555403.18691592,16317469.5,947860851.2,931543381.7,5.66033798196952,0.0567181379357622,29.809,-73.8496595422318,-8.59934471493731
"THA",2008,30.6692701313626,74.9001680697092,73.5324382922636,11054498.9067498,10929406.1383369,10927184.3950723,17775965.9,1093435432.7,1075659466.8,5.3207113982148,0.0724832196241185,29.8922222222222,-56.7894961279009,-9.34972196677049
"TGO",1968,10.2919806787248,61.5708521792107,61.43460715336,3802859.49309173,6054499.99888542,6057737.17317521,618262.3,435155912,434537649.7,10.3009476903565,0.00021075326058025,0.03,-93.8087949278259,-7.16504471595525
"TGO",1978,15.2832805399886,34.4329873768228,34.4640345236571,3226570.05818665,7393725.0595766,7400845.59205472,837833.9,497208084.4,496370250.5,11.4921868709917,0.00101827040194884,0.124,-81.3184838425015,-10.4799877769157
"TGO",1988,20.2781608870116,40.9442811609182,40.8881673574154,3151165.42085681,8500189.1947765,8513065.10653745,1240137.9,520878570.1,519638432.2,10.5005968408222,0.00256541353383459,0.214,-134.034725729343,-10.1232523532638
"TGO",1998,19.4105782770789,50.9831135801991,50.8137919228552,3651015.57531015,9811978.6719003,9827762.93562668,1439195,563638232.8,562199037.8,9.97880099983984,0.00263719425914696,0.201,-103.523074085144,-8.92731997115378
"TGO",2008,20.6032632181964,77.4247143500488,77.5388291786484,3751059.30945933,11057131.343426,11076611.5446986,1987960.5,749410719.2,747422758.7,9.35549070938788,0.00222721363470653,0.185555555555556,-179.332523450489,-11.6532769387439
"TUN",1968,8.84153919618013,29.8810503605079,29.5778892645881,1694199.48684951,5375862.08561611,5398934.28725405,2840973.8,459018200.6,456177226.8,5.9904875344152,0.00366741127348643,2.022,-52.4045650192977,-4.26168658539469
"TUN",1978,6.03427854456791,35.862758951651,35.6050951019462,1812733.34819888,6323172.56320965,6354302.88840506,3333485.1,486021148.2,482687663.1,6.21954228054384,0.00744453086621909,3.179,-46.3399461504765,-4.11059771147159
"TUN",1988,3.06053968684691,35.6855430949741,35.5673956113168,2268222.43447608,6605687.07823104,6632141.94616107,3234549.9,524197621.4,520963071.5,6.99672038275168,0.00985579327021599,4.055,-37.4555578584909,-4.62760394142644
"TUN",1998,5.73865167401316,41.7670596644495,41.3138583348171,2498606.4085788,6868929.90746709,6895310.86601324,3450305.2,569745840,566295534.8,6.89082382074215,0.015835046537979,4.172,-50.2066530353392,-5.8603545011603
"TUN",2008,9.58257604683035,53.8147001295958,53.7757490222196,2722054.73485741,7832695.95551722,7862917.90024326,3555944.5,602763945,599208000.5,6.8746715097215,0.0182430513954734,4.65777777777778,-57.3711185366998,-5.4458120130638
"TUR",1968,11.4876134102122,48.6244632888836,48.8586987628533,4720302.24613979,5664407.90957432,5684066.10828156,17792980.3,869689605.8,851896625.5,8.52993451309476,0.0138833151069581,5.175,-32.8423124643694,-8.89817764116006
"TUR",1978,34.8077061952857,42.7562789433234,42.2396766938855,6069275.55961344,6925979.28409055,6944472.03995491,19364116,922175787.2,902811671.2,9.26785713232538,0.0323612675473477,7.987,-26.8866949693767,-10.7032598020781
"TUR",1988,15.5731772973502,43.3939946025604,42.3085145874839,6552364.46443177,7995293.4851932,8029170.3706192,20922757.1,914074001.6,893151244.5,9.8519566041894,0.0416346157344909,10.308,-18.4741155641176,-7.61863794642852
"TUR",1998,17.5248778441857,56.7243303613964,56.4880163955255,7516482.58438122,8988228.02751278,9019092.74495367,20106291.1,978851919,958745627.9,9.99511469892449,0.0510435777549702,12.29,-32.7137428193275,-8.80451731666498
"TUR",2008,28.4564803726308,68.567160555204,67.4006616613524,9312540.79179286,10285269.1273722,10300864.9769857,17745811.9,1125853645,1108107833.1,11.0783205620304,0.0626829931574946,13.5055555555556,-19.5990870549222,-7.30875062008756
"TKM",1998,5.47703904164265,50.6595843846055,50.5036919049518,6662844.85282462,10532276.9502043,10541022.0124871,1501964.8,661053553.3,659551588.5,3.47692959540134,0.0384747425208435,5.457,-39.6913687279401,-4.14898991969477
"UGA",1968,17.3022738271935,57.0012052525419,56.1297785626569,3449183.61123542,5733439.14612163,5749007.13702083,5310224.2,786246485.3,780936261.1,12.3983023762291,0.00046879334257975,0.04,-128.763590820571,-15.4465061059683
"UGA",1978,15.5696472428848,45.4464203085623,44.9814212498142,3750530.55808186,7137384.48203528,7154760.83852099,4241099.5,833295862.4,829054762.9,11.6826718015505,4.65013863969989e-05,0.069,-89.3578530235944,-14.0309717235725
"UGA",1988,27.5346576280049,46.5773197836444,46.3791459903481,3994597.26358014,8236670.87703861,8263388.72922022,5229737.3,843827965.9,838598228.6,12.4219075792921,7.00166052992564e-05,0.073,-77.3778238897397,-12.1646543785683
"UGA",1998,29.8621552491759,58.3550377485047,57.9993565685992,4424081.38879961,9230991.80498563,9265923.01599911,6625395.1,918754605.2,912129210.1,13.8252532647002,0.000435762864108816,0.075,-65.8523447257729,-5.21075576481814
"UGA",2008,43.3484857501152,79.3812970716169,79.4190217836943,4401815.77978216,10686207.0512177,10726051.2879951,6486143.5,1030911420.1,1024425276.6,14.7587446749519,0.00082387418101055,0.08,-66.3045603816187,-13.7726346094994
"UKR",1998,9.7174382274696,51.7464237688002,51.3388973795524,7212735.1027525,9287213.23138922,9334244.51369422,20550522.7,915477434.4,894926911.7,9.78894019188047,0.0120519969879338,5.519,-19.1699509879563,-10.4729083003426
"UKR",2008,11.3399087692886,64.9230562832519,69.4143327855914,10656584.5630584,10779939.9954946,10783101.7775352,24956386.1,1018688494.8,993732108.7,9.19435909561514,0.0285915400538067,5.24555555555556,-28.047191597553,-8.99136920262331
"GBR",1968,14.325420362198,26.7922413148757,26.22319251078,13363386.2086612,5732959.31757597,5647314.54511555,4462674,402543285.7,398080611.7,4.69855388179603,0.128595792269518,0.486,-36.3213683192969,-9.32976004139135
"GBR",1978,13.8090787354974,28.8061249522754,28.5520143028662,17680221.0112847,6789269.90825174,6662681.30425082,4864142.8,424728065,419863922.2,4.71621185958642,0.209528168309043,0.803,-20.5018816682497,-24.0366608811222
"GBR",1988,31.2646614160465,35.3743713097406,34.6831123949756,20123615.4556306,7880470.2594175,7729831.11008289,4720587.5,389643422.8,384922835.3,5.91755722976183,0.216169181285641,0.883,-18.812525368915,-9.56715061887076
"GBR",1998,23.9526319326424,38.4787472812558,37.6553889914648,21636500.0869613,8440305.4253659,8296665.11383975,4377960.5,406677765.9,402299805.4,5.8742151306569,0.188588659411745,1.3,-40.7480085383956,-7.96103455606361
"GBR",2008,15.0916082733893,49.0331097306181,49.8031581585291,22430812.4799347,9684529.21468304,9549579.29231793,4388025.4,418727232.5,414339207.1,5.72738269752267,0.166075122277106,0.696666666666667,-16.6402969937406,-7.84833664533708
"TZA",1968,12.5449682760253,55.2766309917385,55.0064026855291,2844679.28121512,5751047.65848625,5766842.71165924,4757216.8,878591638.3,873834421.5,15.7415461710507,0.00135444871794872,0.171,-84.1534191679834,-8.36724328130415
"TZA",1978,16.2815889950244,45.854021092164,45.7528358726308,3863263.13366831,7041863.11384527,7062415.87781908,6039555.8,945332562.2,939293006.4,16.0430101700385,0.0023910752688172,0.407,-83.2853949632446,-9.16743105419361
"TZA",1988,12.0747945289734,47.4766487518186,47.3148073366684,4045841.52871631,8155947.35498715,8185365.24394404,6695848.6,946128206.4,939432357.8,16.2997679860441,0.00268117500452234,0.457,-74.8610930232591,-11.5849632330022
"TZA",1998,8.12976143787592,61.7087149087522,61.9245117532318,3724117.3533268,9065995.9427307,9114216.82911092,9249907.7,1045400495.1,1036150587.4,17.8022922196956,0.00235725730442978,0.59,-65.1886595589936,-6.16727316628145
"TZA",2008,14.2307016826704,77.2764315471893,78.0414167288208,4056183.43709528,10482853.074147,10567227.8429038,15258818.8,1174859725.7,1159600906.9,17.2770678301856,0.00529370418126379,0.896666666666667,-143.437993219505,-16.0256702596827
"USA",1968,14.6201612612701,51.2469831267819,47.7752728280851,10358013.2398389,5837889.83659909,5311178.51313633,95750669.1,914249241.5,818498572.4,8.16696101209218,0.0421517661261919,5.147,-30.1654089761838,-10.8046182897465
"USA",1978,12.4387815553894,44.7612234745127,47.5306167591543,12243080.4143016,7098820.0537243,6462376.90883077,106413115.3,968611227.5,862198112.2,7.47512430279616,0.051531227573585,6.061,-24.767413928298,-13.5989471824698
"USA",1988,10.905117926844,45.0421871848325,58.7547400246656,13503145.3876354,8091730.06184042,7476654.67971643,98859126.8,977436695.8,878577569,7.31514868673248,0.0573574011235979,6.376,-19.8652981920441,-11.1945676193897
"USA",1998,21.6141723238587,58.5084227171462,73.2280990955823,16190705.9816308,8978046.80257672,8235088.940785,98885505.4,1057172534.7,958287029.3,6.91380208936643,0.0645358476068638,6.507,-37.1869171752967,-16.0248535743979
"USA",2008,17.779184970323,73.4007393185465,81.1392152013503,18927426.8483996,10425691.8372493,9620689.37277652,100921579.4,1165846280.3,1064924700.9,6.19482917615441,0.0728473803766693,6.52555555555556,-15.8723427990968,-11.2554329357786
"URY",1968,12.6104701589222,50.0827995592444,50.0442213442422,3791928.6532266,6179551.2068128,6182647.85907263,1066295.6,820399266.7,819332971.1,8.69791590891301,0.00825999549498817,0.342,-62.6918367505143,-7.54392442237902
"URY",1978,13.7472356945764,44.3471682683509,44.2781581188143,5399988.16340323,7549324.09005377,7551306.24344625,792445.5,871356759.3,870564313.8,10.7312015146432,0.0128435181914518,0.576,-43.9610025604043,-8.69860996193357
"URY",1988,15.2053369679635,44.1489205371046,44.0987425306275,7562041.17237527,8670540.68882643,8671519.73375691,754003.1,832673107.5,831919104.4,11.0598223789357,0.0239104815010173,0.967,-43.7497392438774,-5.70251047043241
"URY",1998,18.4925159936348,58.0582258643814,58.0676304160489,9685864.29946333,9719757.42673906,9719764.42106877,853560,888305342.1,887451782.1,9.47725139428683,0.0438242012331839,1.369,-47.8046875122459,-5.28096934682343
"URY",2008,11.332466407161,68.452319883181,68.3346583797401,9854800.25288766,11184740.4356383,11187232.778714,1925132.4,1024439440,1022514307.6,5.20843681130174,0.0657444334876932,1.61666666666667,-38.0614293487018,-4.98765070052074
"UZB",1998,27.6535348085558,49.2160817886722,48.9448059065586,8189195.71855002,9056775.31073663,9060364.76578765,3559377.4,875333544.9,871774167.5,5.16466934363093,0.11790397066527,15.567,-39.6580973703632,-3.83800298363728
"UZB",2008,38.1855606674555,67.1040484566071,66.8129471272021,10824021.0639383,10661716.3441841,10661072.2764367,3633048,952517720.6,948884672.6,6.30083414158217,0.148171545078762,15.7822222222222,-33.9983833767987,-9.94097419397795
"VEN",1968,29.8769788620169,56.9314813310532,56.8567314416508,4479293.96280614,6045208.84794812,6048872.18047791,1667917.5,712611772.3,710943854.8,11.4306701346811,0.0132389400659616,1.406,-70.8150341077523,-11.3419362937841
"VEN",1978,39.7651959150068,46.4360796997539,46.3967725805437,5618896.48420283,7530658.60460638,7535195.02050203,1771621.3,748734860.5,746963239.2,12.4355382567557,0.036388223991216,1.907,-79.6169972064399,-12.1836837406098
"VEN",1988,38.5605534160716,48.7385799823828,48.5849788386035,7121458.0953964,8567641.48784722,8570889.53496374,1837939.5,835558728.7,833720789.2,14.5829006878379,0.0546351776620701,2.291,-77.7165738240938,-15.8119987286764
"VEN",1998,44.7163235299019,61.9728516857333,61.851752440237,9244140.05198738,9725825.15724503,9726762.27234049,1842467.2,928869678.9,927027211.7,13.5123287539864,0.0535409289731306,3.555,-85.6074328708727,-11.0566750058187
"VEN",2008,13.3695649707251,80.8664594853464,80.7910847735843,9271746.39946684,11196845.4248829,11199833.4338087,1755216.7,1056754565.2,1054999348.5,14.5862287886625,0.0795595350453172,4.88333333333333,-83.9146979252656,-7.02855479291562
"VNM",1968,14.7999872262296,60.086327753341,59.3507971288271,5386143.94050943,6681562.21075519,6700674.36112342,6560636,454748709.5,448188073.5,3.23696585992662,0.0262125581395349,19.344,-77.1046325631024,-13.5551579408765
"VNM",1978,23.2791760589613,36.066171921346,35.7122074036164,6219253.57231372,8115266.08597028,8147013.87809237,8211793.2,497018430.5,488806637.3,4.353892919391,0.0368295224667443,30.287,-114.211733476909,-5.12734927922435
"VNM",1988,55.3242695221924,42.6540695088867,41.9824044037794,8230994.23730309,9227888.08755772,9246344.02975496,9683348.2,527323886.8,517640538.6,4.86158662985013,0.0989649818846004,41.783,-140.024696356055,-3.65169727735407
"VNM",1998,72.2834897057238,57.5440546407107,56.2880480405888,10614123.0423428,10431304.1954666,10427509.3112274,12028157.9,591584720.5,579556562.6,5.69493330361631,0.134323274409376,42.785,-84.4665640153779,-9.75238236288477
"VNM",2008,47.4015530149464,74.2803679933441,71.8604029813669,12846502.7150785,11433399.3311015,11407436.278681,13222637.7,735302142.1,722079504.4,6.29580237160933,0.128396524991376,41.5022222222222,-55.7306366510072,-12.9479893155009
"YEM",1968,21.1417182631189,39.1149985620242,39.0540608395254,2867291.49588004,5803791.98812049,5810133.95727168,1277545.1,592754815.9,591477270.8,3.48252343876583,0.000878393428929417,1.151,-56.7966247095143,-6.34313694132914
"YEM",1978,5.3717523431354,33.4705989731276,33.4754449616106,2898059.81099542,7031072.3607299,7038178.29912975,1040318.9,605332303.8,604291984.9,5.09885600399476,0.00882764028090271,1.265,-62.7968448648667,-4.64908978025414
"YEM",1988,9.07343982906289,35.9082057162749,35.8743133319903,3346821.13813189,7665933.53208563,7672397.4983115,985322.1,657964231.4,656978909.3,8.57374106987855,0.00824798337814715,1.76,-101.186032149484,-7.44889222107817
"YEM",1998,10.2374946679169,41.8782593892364,41.8157154586856,3341834.35420315,8688265.15571269,8696077.68038672,1007570.9,689696800.4,688689229.5,10.4847324730274,0.00831682922283655,2.457,-58.7609648416714,-3.87692372876694
"YEM",2008,16.2479653647456,51.3755524612062,51.4197373216101,3597763.77099655,10312440.2034559,10321663.3407356,1032922.7,743781680.3,742748757.6,10.5399383189708,0.0112694802049435,2.89111111111111,-57.1629724610785,-2.82053088694954
"ZWE",1968,6.95634771190503,54.2070817785706,53.9993492177212,4418203.34613514,5856299.34409204,5859642.45275153,1993147.2,837448868.1,835455720.9,5.49820383204155,0.02352587244284,0.5,-52.7369477281528,-4.01391389126388
"ZWE",1978,3.64655163035522,45.23671644458,45.5155105379312,4388405.49759993,7204179.64545195,7211572.38298204,2310095.7,894821946.3,892511850.6,5.53833462007936,0.0293247462631482,0.665,-38.2840691605345,-4.60230653476764
"ZWE",1988,3.85319390125746,45.9884349774317,46.1020895811461,3992440.78031244,8259489.56834061,8271267.71379608,2535457.3,913244769.8,910709312.5,6.35342846852725,0.0268800568002524,0.881,-44.0078493601018,-5.93993720021216
"ZWE",1998,5.44435640020736,60.1884679302463,60.0696568873578,3447224.52529069,9138240.09171851,9154383.73122939,2795525.2,996304296.3,993508771.1,5.66164210415091,0.0191006535947712,1.115,-45.8719788295789,-5.0138056336895
"ZWE",2008,6.70936336094062,71.9431227561392,71.8398790358763,2502033.52852296,10621929.5182455,10641169.0439818,2587675.6,1097517510.3,1094929834.7,6.08838806056126,0.0128026714801444,1.07111111111111,-48.4596330639929,-7.44089419374831
